invert_x,norm_row_y,head,soilMUSYM,soilkSat_1,soilOM_R_1
68,16,473.4437,,0,0
69,16,472.8716,,0,0
70,16,472.2582,,0,0
71,16,471.6617,,0,0
72,16,471.7935,,0,0
73,16,471.9757,,0,0
74,16,472.1367,,0,0
75,16,472.2564,,0,0
76,16,472.3363,,0,0
77,16,472.3833,,0,0
78,16,472.399,,0,0
79,16,472.3896,,0,0
80,16,472.3616,,0,0
81,16,472.317,,0,0
82,16,472.2568,,0,0
83,16,472.1823,,0,0
84,16,472.0977,,0,0
85,16,472.0016,,0,0
86,16,471.8934,,0,0
87,16,471.7746,,0,0
88,16,471.6462,,0,0
89,16,471.5092,,0,0
90,16,471.3661,,0,0
91,16,471.215,,0,0
92,16,471.0548,,0,0
93,16,470.8811,,0,0
94,16,470.6915,,0,0
95,16,470.4869,,0,0
96,16,470.2686,,0,0
97,16,470.0316,,0,0
98,16,469.7768,,0,0
99,16,469.5081,,0,0
100,16,469.2272,,0,0
101,16,468.9073,,0,0
102,16,468.5712,,0,0
103,16,468.2148,,0,0
105,16,467.4243,,0,0
106,16,466.9796,,0,0
107,16,466.4848,,0,0
108,16,465.931,,0,0
109,16,465.2657,,0,0
0,15,482.0866,,0,0
1,15,482.2433,,0,0
2,15,482.3851,,0,0
3,15,482.4519,,0,0
4,15,482.4533,,0,0
5,15,482.4057,,0,0
6,15,482.3928,,0,0
7,15,482.3996,,0,0
8,15,482.4161,,0,0
9,15,482.4315,,0,0
10,15,482.4493,,0,0
11,15,482.4688,,0,0
12,15,482.4875,,0,0
13,15,482.504,,0,0
14,15,482.5188,,0,0
15,15,482.532,,0,0
17,15,482.5533,,0,0
18,15,482.5532,,0,0
19,15,482.549,,0,0
20,15,482.5374,,0,0
21,15,482.5092,,0,0
22,15,482.4758,,0,0
23,15,482.4373,,0,0
24,15,482.3895,,0,0
25,15,482.3317,,0,0
26,15,482.2596,,0,0
27,15,482.1789,,0,0
28,15,482.09,,0,0
29,15,481.9969,,0,0
30,15,481.898,,0,0
31,15,481.7931,,0,0
32,15,481.6815,,0,0
33,15,481.5619,,0,0
34,15,481.4389,,0,0
35,15,481.3098,,0,0
36,15,481.1774,,0,0
38,15,480.9153,,0,0
39,15,480.7766,,0,0
40,15,480.6314,,0,0
41,15,480.482,,0,0
43,15,480.1779,,0,0
44,15,480.0063,,0,0
45,15,479.8315,,0,0
46,15,479.6512,,0,0
47,15,479.4641,,0,0
48,15,479.2675,,0,0
49,15,479.063,,0,0
50,15,478.8509,,0,0
52,15,478.4008,,0,0
53,15,478.166,,0,0
54,15,477.9207,,0,0
55,15,477.6681,,0,0
56,15,477.4091,,0,0
57,15,477.1421,,0,0
58,15,476.871,,0,0
59,15,476.5956,,0,0
60,15,476.3139,,0,0
61,15,476.0218,,0,0
62,15,475.7125,,0,0
63,15,475.3676,,0,0
64,15,475.0153,,0,0
65,15,474.6459,,0,0
66,15,474.237,,0,0
67,15,473.7758,,0,0
68,15,473.3103,,0,0
69,15,472.7575,,0,0
70,15,472.1862,,0,0
71,15,471.6615,,0,0
72,15,471.7769,,0,0
73,15,471.9342,,0,0
74,15,472.0665,,0,0
75,15,472.1629,,0,0
77,15,472.2584,,0,0
78,15,472.2646,,0,0
79,15,472.2472,,0,0
80,15,472.2145,,0,0
81,15,472.1663,,0,0
82,15,472.103,,0,0
83,15,472.0263,,0,0
84,15,471.9408,,0,0
85,15,471.8436,,0,0
86,15,471.7344,,0,0
87,15,471.6158,,0,0
88,15,471.489,,0,0
89,15,471.3547,,0,0
90,15,471.2128,,0,0
91,15,471.0634,,0,0
92,15,470.9033,,0,0
93,15,470.7284,,0,0
94,15,470.5376,,0,0
95,15,470.3334,,0,0
96,15,470.1142,,0,0
97,15,469.8722,,0,0
98,15,469.6181,,0,0
99,15,469.351,,0,0
100,15,469.0674,,0,0
101,15,468.7559,,0,0
102,15,468.4221,,0,0
103,15,468.0661,,0,0
104,15,467.6954,,0,0
105,15,467.2987,,0,0
106,15,466.8626,,0,0
107,15,466.3902,,0,0
108,15,465.882,,0,0
109,15,465.3162,,0,0
0,14,481.8264,,0,0
1,14,481.9598,,0,0
2,14,482.0836,,0,0
3,14,482.1783,,0,0
4,14,482.2143,,0,0
5,14,482.2211,,0,0
6,14,482.2339,,0,0
7,14,482.2555,,0,0
8,14,482.2828,,0,0
9,14,482.3079,,0,0
10,14,482.3327,,0,0
11,14,482.358,,0,0
12,14,482.3823,,0,0
13,14,482.4055,,0,0
14,14,482.4263,,0,0
15,14,482.4467,,0,0
16,14,482.4715,,0,0
17,14,482.5041,,0,0
18,14,482.5042,,0,0
19,14,482.4943,,0,0
20,14,482.4719,,0,0
21,14,482.4192,,0,0
22,14,482.3747,,0,0
23,14,482.3284,,0,0
24,14,482.2764,,0,0
25,14,482.2159,,0,0
26,14,482.1455,,0,0
27,14,482.0692,,0,0
28,14,481.9842,,0,0
29,14,481.8944,,0,0
30,14,481.7978,,0,0
31,14,481.6948,,0,0
33,14,481.4665,,0,0
34,14,481.345,,0,0
35,14,481.2182,,0,0
36,14,481.0879,,0,0
37,14,480.9593,,0,0
38,14,480.8284,,0,0
39,14,480.69,,0,0
40,14,480.545,,0,0
41,14,480.3983,,0,0
42,14,480.2523,,0,0
43,14,480.0991,,0,0
44,14,479.9315,,0,0
45,14,479.7567,,0,0
46,14,479.5757,,0,0
47,14,479.3876,,0,0
48,14,479.1875,,0,0
49,14,478.9842,,0,0
50,14,478.7737,,0,0
51,14,478.5551,,0,0
52,14,478.3284,,0,0
53,14,478.0932,,0,0
55,14,477.5783,,0,0
56,14,477.3129,,0,0
57,14,477.0406,,0,0
58,14,476.7638,,0,0
59,14,476.4832,,0,0
60,14,476.1955,,0,0
61,14,475.8924,,0,0
62,14,475.5787,,0,0
63,14,475.2212,,0,0
64,14,474.861,,0,0
65,14,474.4876,,0,0
66,14,474.0834,,0,0
69,14,472.6786,,0,0
70,14,472.1239,,0,0
71,14,471.644,,0,0
72,14,471.7646,,0,0
73,14,471.908,,0,0
74,14,472.0183,,0,0
75,14,472.0922,,0,0
76,14,472.1342,,0,0
77,14,472.1496,,0,0
78,14,472.142,,0,0
79,14,472.1132,,0,0
80,14,472.0734,,0,0
81,14,472.0195,,0,0
82,14,471.9519,,0,0
83,14,471.8734,,0,0
84,14,471.7864,,0,0
85,14,471.6881,,0,0
86,14,471.5788,,0,0
87,14,471.4622,,0,0
88,14,471.3383,,0,0
89,14,471.2046,,0,0
91,14,470.9145,,0,0
92,14,470.7543,,0,0
93,14,470.5781,,0,0
95,14,470.1839,,0,0
96,14,469.9634,,0,0
97,14,469.7196,,0,0
98,14,469.4658,,0,0
99,14,469.199,,0,0
100,14,468.9136,,0,0
101,14,468.6035,,0,0
102,14,468.2686,,0,0
103,14,467.9166,,0,0
105,14,467.1855,,0,0
106,14,466.7662,,0,0
108,14,465.8427,,0,0
109,14,465.3178,,0,0
0,13,481.5556,,0,0
1,13,481.6905,,0,0
2,13,481.8079,,0,0
3,13,481.9037,,0,0
4,13,481.9732,,0,0
5,13,482.0221,,0,0
6,13,482.0604,,0,0
7,13,482.0998,,0,0
8,13,482.1391,,0,0
9,13,482.1785,,0,0
10,13,482.2126,,0,0
11,13,482.2442,,0,0
12,13,482.2742,,0,0
13,13,482.3023,,0,0
14,13,482.328,,0,0
15,13,482.3528,,0,0
16,13,482.3801,,0,0
17,13,482.4221,,0,0
18,13,482.4005,,0,0
19,13,482.3769,,0,0
20,13,482.3483,,0,0
21,13,482.31,,0,0
22,13,482.2692,,0,0
23,13,482.2209,,0,0
24,13,482.1665,,0,0
25,13,482.1046,,0,0
26,13,482.0331,,0,0
27,13,481.961,,0,0
28,13,481.8821,,0,0
29,13,481.7923,,0,0
30,13,481.6971,,0,0
31,13,481.5959,,0,0
32,13,481.4872,,0,0
33,13,481.3724,,0,0
34,13,481.2537,,0,0
35,13,481.1279,,0,0
36,13,480.9979,,0,0
37,13,480.8714,,0,0
38,13,480.7409,,0,0
39,13,480.6028,,0,0
40,13,480.4596,,0,0
41,13,480.317,,0,0
42,13,480.1718,,0,0
43,13,480.0185,,0,0
44,13,479.8555,,0,0
45,13,479.6843,,0,0
46,13,479.5038,,0,0
47,13,479.3132,,0,0
48,13,479.1097,,0,0
49,13,478.9104,,0,0
50,13,478.7014,,0,0
51,13,478.4818,,0,0
52,13,478.2541,,0,0
53,13,478.0161,,0,0
54,13,477.7531,,0,0
55,13,477.4907,,0,0
56,13,477.2199,,0,0
57,13,476.9402,,0,0
58,13,476.6576,,0,0
59,13,476.3734,,0,0
60,13,476.0776,,0,0
61,13,475.763,,0,0
62,13,475.4418,,0,0
63,13,475.0818,,0,0
64,13,474.7131,,0,0
65,13,474.3347,,0,0
66,13,473.9345,,0,0
67,13,473.4997,,0,0
68,13,473.068,,0,0
69,13,472.6028,,0,0
70,13,472.063,,0,0
71,13,471.6248,,0,0
72,13,471.7698,,0,0
73,13,471.9068,,0,0
74,13,471.9955,,0,0
75,13,472.0427,,0,0
76,13,472.0601,,0,0
77,13,472.0549,,0,0
78,13,472.0307,,0,0
79,13,471.9889,,0,0
80,13,471.9386,,0,0
81,13,471.8775,,0,0
82,13,471.8055,,0,0
83,13,471.7244,,0,0
85,13,471.5373,,0,0
86,13,471.4298,,0,0
87,13,471.3156,,0,0
88,13,471.1916,,0,0
89,13,471.0564,,0,0
90,13,470.9152,,0,0
91,13,470.7675,,0,0
92,13,470.6079,,0,0
93,13,470.4317,,0,0
94,13,470.2432,,0,0
95,13,470.0417,,0,0
96,13,469.8127,,0,0
97,13,469.5701,,0,0
98,13,469.318,,0,0
99,13,469.0524,,0,0
100,13,468.7685,,0,0
101,13,468.4627,,0,0
102,13,468.1343,,0,0
103,13,467.7946,,0,0
104,13,467.4512,,0,0
105,13,467.0889,,0,0
106,13,466.6827,,0,0
107,13,466.2665,,0,0
108,13,465.8144,,0,0
109,13,465.3286,,0,0
0,12,481.2882,,0,0
1,12,481.4254,,0,0
2,12,481.5463,,0,0
3,12,481.6533,,0,0
4,12,481.7478,,0,0
5,12,481.8214,,0,0
6,12,481.882,,0,0
7,12,481.9377,,0,0
8,12,481.9903,,0,0
9,12,482.0447,,0,0
10,12,482.0898,,0,0
11,12,482.1283,,0,0
12,12,482.1635,,0,0
13,12,482.1953,,0,0
14,12,482.2234,,0,0
15,12,482.2488,,0,0
16,12,482.2704,,0,0
17,12,482.2852,,0,0
18,12,482.2802,,0,0
19,12,482.2635,,0,0
20,12,482.2372,,0,0
21,12,482.2032,,0,0
22,12,482.1624,,0,0
23,12,482.1144,,0,0
24,12,482.0607,,0,0
25,12,482,,0,0
26,12,481.9302,,0,0
27,12,481.8595,,0,0
28,12,481.7787,,0,0
29,12,481.69,,0,0
30,12,481.5979,,0,0
31,12,481.499,,0,0
32,12,481.3927,,0,0
33,12,481.2802,,0,0
34,12,481.1627,,0,0
35,12,481.0385,,0,0
36,12,480.9115,,0,0
37,12,480.7849,,0,0
38,12,480.652,,0,0
39,12,480.5124,,0,0
40,12,480.3721,,0,0
41,12,480.2351,,0,0
42,12,480.0909,,0,0
43,12,479.9382,,0,0
44,12,479.7801,,0,0
45,12,479.6154,,0,0
46,12,479.433,,0,0
47,12,479.2408,,0,0
48,12,479.0392,,0,0
49,12,478.8403,,0,0
50,12,478.6289,,0,0
51,12,478.4057,,0,0
52,12,478.175,,0,0
53,12,477.9303,,0,0
54,12,477.6711,,0,0
55,12,477.4068,,0,0
56,12,477.1346,,0,0
57,12,476.8477,,0,0
58,12,476.5529,,0,0
59,12,476.2549,,0,0
60,12,475.9477,,0,0
61,12,475.62,,0,0
62,12,475.285,,0,0
63,12,474.9351,,0,0
64,12,474.5643,,0,0
65,12,474.1787,,0,0
66,12,473.7756,,0,0
67,12,473.3677,,0,0
68,12,472.9451,,0,0
69,12,472.5272,,0,0
70,12,471.9465,,0,0
71,12,471.5895,,0,0
72,12,471.8101,,0,0
73,12,471.949,,0,0
74,12,472.006,,0,0
75,12,472.0166,,0,0
76,12,472.0021,,0,0
77,12,471.9711,,0,0
78,12,471.9278,,0,0
79,12,471.8702,,0,0
80,12,471.8087,,0,0
81,12,471.7402,,0,0
82,12,471.6628,,0,0
83,12,471.5782,,0,0
84,12,471.488,,0,0
85,12,471.3896,,0,0
86,12,471.2833,,0,0
87,12,471.1688,,0,0
88,12,471.0436,,0,0
89,12,470.9088,,0,0
90,12,470.7691,,0,0
91,12,470.6223,,0,0
93,12,470.2868,,0,0
94,12,470.1043,,0,0
95,12,469.8961,,0,0
96,12,469.6652,,0,0
97,12,469.4265,,0,0
98,12,469.1746,,0,0
99,12,468.9133,,0,0
100,12,468.6335,,0,0
101,12,468.3305,,0,0
102,12,468.0066,,0,0
103,12,467.6847,,0,0
104,12,467.347,,0,0
105,12,466.9938,,0,0
106,12,466.6104,,0,0
107,12,466.2039,,0,0
109,12,465.3661,,0,0
1,11,481.1492,,0,0
2,11,481.2838,,0,0
3,11,481.4043,,0,0
4,11,481.5145,,0,0
5,11,481.6147,,0,0
6,11,481.7002,,0,0
7,11,481.7757,,0,0
8,11,481.8449,,0,0
9,11,481.9102,,0,0
10,11,481.9649,,0,0
11,11,482.0103,,0,0
12,11,482.0507,,0,0
13,11,482.0862,,0,0
14,11,482.1167,,0,0
15,11,482.1422,,0,0
16,11,482.1612,,0,0
17,11,482.1706,,0,0
18,11,482.1664,,0,0
19,11,482.1517,,0,0
20,11,482.1274,,0,0
21,11,482.0949,,0,0
22,11,482.0549,,0,0
23,11,482.0085,,0,0
24,11,481.9559,,0,0
25,11,481.8961,,0,0
26,11,481.8279,,0,0
27,11,481.757,,0,0
28,11,481.6773,,0,0
29,11,481.591,,0,0
30,11,481.5009,,0,0
31,11,481.4044,,0,0
32,11,481.3013,,0,0
33,11,481.1913,,0,0
34,11,481.0753,,0,0
35,11,480.9532,,0,0
36,11,480.8271,,0,0
37,11,480.6965,,0,0
38,11,480.56,,0,0
39,11,480.4149,,0,0
40,11,480.279,,0,0
41,11,480.1529,,0,0
42,11,480.0154,,0,0
44,11,479.7099,,0,0
45,11,479.5454,,0,0
46,11,479.3629,,0,0
48,11,478.9716,,0,0
49,11,478.7699,,0,0
50,11,478.5581,,0,0
51,11,478.3323,,0,0
52,11,478.0977,,0,0
53,11,477.8485,,0,0
54,11,477.5878,,0,0
55,11,477.3187,,0,0
56,11,477.0446,,0,0
57,11,476.7533,,0,0
58,11,476.4484,,0,0
59,11,476.1423,,0,0
60,11,475.8303,,0,0
61,11,475.4937,,0,0
62,11,475.1429,,0,0
63,11,474.7849,,0,0
64,11,474.4094,,0,0
65,11,474.0139,,0,0
66,11,473.5958,,0,0
67,11,473.1945,,0,0
68,11,472.8124,,0,0
69,11,472.5352,,0,0
70,11,471.6876,,0,0
71,11,471.6913,,0,0
72,11,471.9796,,0,0
73,11,472.0663,,0,0
74,11,472.0558,,0,0
75,11,472.0102,,0,0
76,11,471.9529,,0,0
77,11,471.8908,,0,0
78,11,471.827,,0,0
79,11,471.7543,,0,0
80,11,471.6794,,0,0
81,11,471.6025,,0,0
82,11,471.52,,0,0
83,11,471.4334,,0,0
84,11,471.3422,,0,0
85,11,471.2433,,0,0
86,11,471.1367,,0,0
87,11,471.0215,,0,0
88,11,470.8966,,0,0
89,11,470.7628,,0,0
90,11,470.6241,,0,0
91,11,470.477,,0,0
92,11,470.3176,,0,0
93,11,470.1459,,0,0
94,11,469.9617,,0,0
95,11,469.7529,,0,0
96,11,469.5259,,0,0
98,11,469.0409,,0,0
99,11,468.7821,,0,0
100,11,468.5051,,0,0
101,11,468.2045,,0,0
102,11,467.8923,,0,0
103,11,467.5783,,0,0
104,11,467.2461,,0,0
105,11,466.9004,,0,0
106,11,466.532,,0,0
107,11,466.1394,,0,0
108,11,465.7519,,0,0
109,11,465.3707,,0,0
0,10,480.7138,,0,0
1,10,480.8733,,0,0
2,10,481.0251,,0,0
3,10,481.1606,,0,0
4,10,481.2873,,0,0
5,10,481.4038,,0,0
6,10,481.5091,,0,0
7,10,481.5999,,0,0
8,10,481.6832,,0,0
9,10,481.7589,,0,0
10,10,481.8282,,0,0
11,10,481.8897,,0,0
12,10,481.9374,,0,0
13,10,481.9765,,0,0
14,10,482.009,,0,0
15,10,482.0345,,0,0
16,10,482.0522,,0,0
17,10,482.0605,,0,0
18,10,482.0576,,0,0
19,10,482.0443,,0,0
20,10,482.0204,,0,0
21,10,481.989,,0,0
22,10,481.9518,,0,0
23,10,481.906,,0,0
24,10,481.8523,,0,0
25,10,481.794,,0,0
26,10,481.7276,,0,0
27,10,481.6551,,0,0
28,10,481.5771,,0,0
29,10,481.4947,,0,0
30,10,481.4065,,0,0
31,10,481.3135,,0,0
32,10,481.2143,,0,0
33,10,481.1066,,0,0
34,10,480.9919,,0,0
35,10,480.8703,,0,0
36,10,480.7447,,0,0
37,10,480.6093,,0,0
38,10,480.4617,,0,0
39,10,480.3077,,0,0
40,10,480.1813,,0,0
41,10,480.0771,,0,0
43,10,479.7997,,0,0
44,10,479.6416,,0,0
45,10,479.4756,,0,0
46,10,479.2964,,0,0
47,10,479.1049,,0,0
48,10,478.906,,0,0
49,10,478.7014,,0,0
50,10,478.4846,,0,0
51,10,478.257,,0,0
52,10,478.0221,,0,0
53,10,477.7725,,0,0
54,10,477.5109,,0,0
55,10,477.2391,,0,0
56,10,476.9557,,0,0
57,10,476.6565,,0,0
58,10,476.3459,,0,0
59,10,476.0365,,0,0
60,10,475.7205,,0,0
61,10,475.3763,,0,0
62,10,475.0068,,0,0
63,10,474.6369,,0,0
64,10,474.2532,,0,0
65,10,473.8389,,0,0
66,10,473.4027,,0,0
67,10,472.9563,,0,0
68,10,472.4856,,0,0
69,10,472.0046,,0,0
70,10,471.7711,,0,0
71,10,472.4154,,0,0
72,10,472.4157,,0,0
73,10,472.2787,,0,0
74,10,472.1377,,0,0
75,10,472.011,,0,0
76,10,471.9018,,0,0
77,10,471.8061,,0,0
78,10,471.7212,,0,0
79,10,471.6341,,0,0
80,10,471.5448,,0,0
81,10,471.4622,,0,0
82,10,471.3778,,0,0
83,10,471.2909,,0,0
84,10,471.199,,0,0
85,10,471.0989,,0,0
86,10,470.9916,,0,0
87,10,470.8761,,0,0
88,10,470.7522,,0,0
89,10,470.6199,,0,0
90,10,470.4815,,0,0
91,10,470.3346,,0,0
92,10,470.1768,,0,0
93,10,470.0043,,0,0
94,10,469.8167,,0,0
95,10,469.614,,0,0
96,10,469.3898,,0,0
97,10,469.155,,0,0
98,10,468.9158,,0,0
99,10,468.6549,,0,0
100,10,468.3802,,0,0
101,10,468.0853,,0,0
102,10,467.7845,,0,0
103,10,467.4728,,0,0
104,10,467.147,,0,0
105,10,466.8087,,0,0
106,10,466.4461,,0,0
108,10,465.6633,,0,0
109,10,465.2304,,0,0
0,9,480.4405,,0,0
2,9,480.7724,,0,0
3,9,480.9256,,0,0
4,9,481.068,,0,0
5,9,481.2007,,0,0
6,9,481.3225,,0,0
7,9,481.4311,,0,0
8,9,481.5285,,0,0
9,9,481.6156,,0,0
10,9,481.6934,,0,0
11,9,481.7646,,0,0
13,9,481.8678,,0,0
14,9,481.9019,,0,0
15,9,481.9273,,0,0
16,9,481.9441,,0,0
17,9,481.9532,,0,0
18,9,481.9515,,0,0
19,9,481.9384,,0,0
20,9,481.9162,,0,0
21,9,481.885,,0,0
22,9,481.8485,,0,0
23,9,481.8043,,0,0
24,9,481.753,,0,0
25,9,481.6948,,0,0
26,9,481.6295,,0,0
27,9,481.5567,,0,0
28,9,481.481,,0,0
29,9,481.4007,,0,0
30,9,481.3151,,0,0
31,9,481.2257,,0,0
32,9,481.129,,0,0
33,9,481.0223,,0,0
34,9,480.9098,,0,0
35,9,480.7912,,0,0
36,9,480.6667,,0,0
37,9,480.5291,,0,0
38,9,480.3744,,0,0
39,9,480.21,,0,0
41,9,480.0231,,0,0
42,9,479.8931,,0,0
43,9,479.7412,,0,0
44,9,479.5787,,0,0
45,9,479.4103,,0,0
46,9,479.2295,,0,0
47,9,479.0373,,0,0
48,9,478.839,,0,0
49,9,478.631,,0,0
50,9,478.4119,,0,0
51,9,478.1849,,0,0
52,9,477.9521,,0,0
53,9,477.7026,,0,0
54,9,477.4371,,0,0
55,9,477.1618,,0,0
56,9,476.8736,,0,0
57,9,476.5711,,0,0
58,9,476.2575,,0,0
59,9,475.9434,,0,0
60,9,475.623,,0,0
61,9,475.2627,,0,0
62,9,474.8785,,0,0
63,9,474.4921,,0,0
64,9,474.0827,,0,0
65,9,473.66,,0,0
66,9,473.2099,,0,0
67,9,472.7195,,0,0
68,9,472.1556,,0,0
69,9,471.8038,,0,0
70,9,471.8353,,0,0
71,9,473.4547,,0,0
72,9,472.9673,,0,0
73,9,472.5107,,0,0
74,9,472.2053,,0,0
75,9,471.9908,,0,0
76,9,471.8325,,0,0
77,9,471.7093,,0,0
78,9,471.6077,,0,0
79,9,471.5091,,0,0
80,9,471.4084,,0,0
81,9,471.3234,,0,0
82,9,471.239,,0,0
83,9,471.1509,,0,0
84,9,471.0589,,0,0
85,9,470.9586,,0,0
86,9,470.8506,,0,0
87,9,470.7348,,0,0
88,9,470.6119,,0,0
89,9,470.4817,,0,0
90,9,470.3437,,0,0
91,9,470.1973,,0,0
92,9,470.0381,,0,0
93,9,469.8626,,0,0
94,9,469.6745,,0,0
95,9,469.4761,,0,0
96,9,469.2579,,0,0
97,9,469.0282,,0,0
98,9,468.7904,,0,0
99,9,468.5362,,0,0
100,9,468.2666,,0,0
101,9,467.9771,,0,0
102,9,467.6776,,0,0
103,9,467.3668,,0,0
104,9,467.0454,,0,0
105,9,466.7149,,0,0
106,9,466.3443,,0,0
107,9,465.961,,0,0
0,8,480.1602,,0,0
1,8,480.3663,,0,0
2,8,480.5388,,0,0
3,8,480.7044,,0,0
4,8,480.8589,,0,0
5,8,481.0038,,0,0
6,8,481.1444,,0,0
7,8,481.2708,,0,0
8,8,481.3823,,0,0
9,8,481.4805,,0,0
10,8,481.5647,,0,0
11,8,481.6373,,0,0
12,8,481.702,,0,0
13,8,481.7599,,0,0
14,8,481.7969,,0,0
15,8,481.8242,,0,0
16,8,481.8425,,0,0
17,8,481.8502,,0,0
19,8,481.8359,,0,0
20,8,481.8148,,0,0
21,8,481.7849,,0,0
22,8,481.7491,,0,0
23,8,481.7064,,0,0
24,8,481.6566,,0,0
25,8,481.5983,,0,0
26,8,481.5339,,0,0
27,8,481.4626,,0,0
28,8,481.3894,,0,0
29,8,481.3099,,0,0
30,8,481.2273,,0,0
32,8,481.0469,,0,0
33,8,480.9435,,0,0
34,8,480.8346,,0,0
35,8,480.72,,0,0
37,8,480.4612,,0,0
38,8,480.3108,,0,0
39,8,480.1546,,0,0
40,8,480.0643,,0,0
41,8,479.9805,,0,0
42,8,479.8462,,0,0
43,8,479.6905,,0,0
44,8,479.5216,,0,0
45,8,479.3497,,0,0
46,8,479.1668,,0,0
47,8,478.9726,,0,0
48,8,478.7709,,0,0
49,8,478.5603,,0,0
50,8,478.3391,,0,0
51,8,478.1155,,0,0
52,8,477.8838,,0,0
53,8,477.6339,,0,0
54,8,477.3651,,0,0
55,8,477.0862,,0,0
56,8,476.7949,,0,0
57,8,476.4871,,0,0
58,8,476.1709,,0,0
60,8,475.5294,,0,0
61,8,475.1386,,0,0
62,8,474.7524,,0,0
63,8,474.338,,0,0
64,8,473.9133,,0,0
65,8,473.491,,0,0
66,8,473.0309,,0,0
67,8,472.479,,0,0
68,8,471.6922,,0,0
69,8,471.4809,,0,0
71,8,473.8945,,0,0
72,8,473.2094,,0,0
73,8,472.5647,,0,0
74,8,472.1584,,0,0
75,8,471.9057,,0,0
76,8,471.7285,,0,0
77,8,471.5926,,0,0
78,8,471.4805,,0,0
79,8,471.3751,,0,0
80,8,471.2728,,0,0
81,8,471.1879,,0,0
82,8,471.102,,0,0
83,8,471.0129,,0,0
84,8,470.9209,,0,0
85,8,470.8203,,0,0
86,8,470.7122,,0,0
87,8,470.5981,,0,0
88,8,470.4772,,0,0
89,8,470.3482,,0,0
90,8,470.2108,,0,0
91,8,470.0624,,0,0
92,8,469.9015,,0,0
93,8,469.7279,,0,0
94,8,469.5422,,0,0
95,8,469.3457,,0,0
96,8,469.1369,,0,0
97,8,468.9063,,0,0
98,8,468.6676,,0,0
99,8,468.4183,,0,0
100,8,468.152,,0,0
101,8,467.8697,,0,0
102,8,467.5739,,0,0
103,8,467.2567,,0,0
104,8,466.9393,,0,0
105,8,466.6087,,0,0
106,8,466.2391,,0,0
107,8,465.8707,,0,0
108,8,465.4769,,0,0
109,8,465.0844,,0,0
0,7,479.8701,,0,0
1,7,480.1335,,0,0
2,7,480.3092,,0,0
3,7,480.4786,,0,0
4,7,480.6498,,0,0
5,7,480.8122,,0,0
6,7,480.9729,,0,0
7,7,481.1198,,0,0
8,7,481.2461,,0,0
9,7,481.3545,,0,0
10,7,481.4437,,0,0
11,7,481.5176,,0,0
12,7,481.5822,,0,0
13,7,481.642,,0,0
14,7,481.6886,,0,0
15,7,481.7197,,0,0
16,7,481.7384,,0,0
17,7,481.7479,,0,0
18,7,481.7461,,0,0
20,7,481.7154,,0,0
21,7,481.6881,,0,0
22,7,481.6534,,0,0
23,7,481.612,,0,0
24,7,481.5614,,0,0
25,7,481.504,,0,0
26,7,481.4403,,0,0
27,7,481.3697,,0,0
28,7,481.2933,,0,0
29,7,481.2128,,0,0
30,7,481.1395,,0,0
31,7,481.0603,,0,0
32,7,480.9713,,0,0
33,7,480.8724,,0,0
34,7,480.7663,,0,0
35,7,480.6538,,0,0
36,7,480.5313,,0,0
37,7,480.4016,,0,0
38,7,480.2587,,0,0
39,7,480.1122,,0,0
40,7,480.0232,,0,0
41,7,479.94,,0,0
42,7,479.8085,,0,0
43,7,479.645,,0,0
44,7,479.4682,,0,0
45,7,479.2896,,0,0
46,7,479.1023,,0,0
47,7,478.907,,0,0
48,7,478.7046,,0,0
49,7,478.4912,,0,0
50,7,478.2672,,0,0
51,7,478.0462,,0,0
52,7,477.8142,,0,0
53,7,477.5618,,0,0
54,7,477.2926,,0,0
55,7,477.0135,,0,0
56,7,476.7196,,0,0
57,7,476.4093,,0,0
58,7,476.0904,,0,0
59,7,475.7667,,0,0
60,7,475.4318,,0,0
61,7,475.0258,,0,0
62,7,474.6293,,0,0
63,7,474.1923,,0,0
64,7,473.7782,,0,0
65,7,473.3474,,0,0
66,7,472.8876,,0,0
67,7,472.3491,,0,0
68,7,471.5927,,0,0
69,7,471.4763,,0,0
70,7,472.0171,,0,0
71,7,472.7916,,0,0
72,7,472.6103,,0,0
73,7,472.2477,,0,0
74,7,471.9551,,0,0
75,7,471.7383,,0,0
76,7,471.579,,0,0
77,7,471.4479,,0,0
78,7,471.3336,,0,0
79,7,471.2278,,0,0
80,7,471.135,,0,0
81,7,471.0508,,0,0
82,7,470.9644,,0,0
83,7,470.8766,,0,0
84,7,470.7835,,0,0
86,7,470.5782,,0,0
87,7,470.4649,,0,0
88,7,470.3442,,0,0
89,7,470.2164,,0,0
90,7,470.0825,,0,0
91,7,469.9323,,0,0
92,7,469.7654,,0,0
93,7,469.5939,,0,0
94,7,469.411,,0,0
95,7,469.2188,,0,0
96,7,469.0103,,0,0
97,7,468.786,,0,0
98,7,468.5525,,0,0
99,7,468.3057,,0,0
100,7,468.0413,,0,0
101,7,467.7637,,0,0
102,7,467.4695,,0,0
103,7,467.1555,,0,0
104,7,466.8365,,0,0
105,7,466.495,,0,0
106,7,466.1331,,0,0
107,7,465.7638,,0,0
108,7,465.382,,0,0
0,6,479.7482,,0,0
1,6,479.9343,,0,0
2,6,480.0788,,0,0
3,6,480.243,,0,0
4,6,480.4403,,0,0
5,6,480.6197,,0,0
6,6,480.8036,,0,0
7,6,480.9794,,0,0
